dataset,query_id,financebench_id,company,doc_name,bank_name,query,ground_truth_chunk_id,top1_chunk_id,top5_chunk_ids,correct_at_1,ground_truth_rank_top5,diagnostic_category,latency_seconds,top1_latency_seconds,top5_latency_seconds,top1_input_tokens,top1_output_tokens,top5_input_tokens,top5_output_tokens
ESRS,"Swedbank__Swedbank_0201__Within Swedbank’s 2024 capex-based presentation of taxonomy-eligible yet not taxonomy-aligned activities, does the bank quantify its exposure to electricity production from fossil gas under the Green ratio for financial guarantees (combined climate objectives), and if so, what gross amount and percentage are reported?",,Swedbank,Swedbank,Swedbank,"Within Swedbank’s 2024 capex-based presentation of taxonomy-eligible yet not taxonomy-aligned activities, does the bank quantify its exposure to electricity production from fossil gas under the Green ratio for financial guarantees (combined climate objectives), and if so, what gross amount and percentage are reported?",Swedbank_0201,Swedbank_0201,Swedbank_0201|Swedbank_0034|Swedbank_0035|Swedbank_0036|Swedbank_0037,1,1.0,both_rank1,363.593,26.862,363.593,38573,1657,237124,21050
ESRS,"Swedbank__Swedbank_0140__During the reporting year, did Swedbank indicate any modifications to the framework underpinning its own‑workforce targets—such as indicators, measurement approaches, key assumptions, baseline year, scope limitations, data‑collection processes, or data sources?",,Swedbank,Swedbank,Swedbank,"During the reporting year, did Swedbank indicate any modifications to the framework underpinning its own‑workforce targets—such as indicators, measurement approaches, key assumptions, baseline year, scope limitations, data‑collection processes, or data sources?",Swedbank_0140,Swedbank_0140,Swedbank_0140|Swedbank_0139|Swedbank_0141|Swedbank_0145|Swedbank_0138,1,1.0,both_rank1,224.385,37.137,224.385,40640,1827,107640,12337
ESRS,"Swedbank__Swedbank_0148__Within its S1-16 remuneration reporting, does Swedbank describe a formal mechanism to obtain remuneration data for a legal entity when such data are missing from its HR/finance systems?",,Swedbank,Swedbank,Swedbank,"Within its S1-16 remuneration reporting, does Swedbank describe a formal mechanism to obtain remuneration data for a legal entity when such data are missing from its HR/finance systems?",Swedbank_0148,Swedbank_0148,Swedbank_0148|Swedbank_0147|Swedbank_0188,1,1.0,both_rank1,216.079,34.154,216.079,40049,1696,152402,12366
ESRS,"UniCredit__UniCredit_0006__For ESRS governance and control disclosures, does UniCredit state that its Sustainability Reporting Manager provides recurring briefings to both the Board meeting on the consolidated annual financial statements and the Audit Committee, covering the sustainability reporting control system, identified deficiencies, remediation progress, and an attestation confirming regulatory conformity?",,UniCredit,UniCredit,UniCredit,"For ESRS governance and control disclosures, does UniCredit state that its Sustainability Reporting Manager provides recurring briefings to both the Board meeting on the consolidated annual financial statements and the Audit Committee, covering the sustainability reporting control system, identified deficiencies, remediation progress, and an attestation confirming regulatory conformity?",UniCredit_0006,UniCredit_0005,UniCredit_0005|UniCredit_0006,0,2.0,mrr_lower_only,115.86,44.516,115.86,26072,3019,71406,7564
ESRS,"UniCredit__UniCredit_0008__Under UniCredit’s IRO-1 methodology, does the bank apply a scoring adjustment that gives primacy to the gravity of potential human-rights harms over their probability, so that these items attain a higher rank in the final materiality outcome?",,UniCredit,UniCredit,UniCredit,"Under UniCredit’s IRO-1 methodology, does the bank apply a scoring adjustment that gives primacy to the gravity of potential human-rights harms over their probability, so that these items attain a higher rank in the final materiality outcome?",UniCredit_0008,UniCredit_0008,UniCredit_0008|UniCredit_0006,1,1.0,both_rank1,196.863,32.279,196.863,24762,1869,93545,10879
ESRS,"UniCredit__UniCredit_0009__For ESRS-compliant transparency on climate scenario analysis, where does UniCredit state that the disclosure evidencing alignment between the climate scenarios it applies and the key climate-related assumptions reflected in its financial statements can be found?",,UniCredit,UniCredit,UniCredit,"For ESRS-compliant transparency on climate scenario analysis, where does UniCredit state that the disclosure evidencing alignment between the climate scenarios it applies and the key climate-related assumptions reflected in its financial statements can be found?",UniCredit_0009,UniCredit_0004,UniCredit_0004|UniCredit_0090|UniCredit_0006|UniCredit_0091|UniCredit_0089,0,,both_fail,210.877,172.45,210.877,86892,11500,162707,13915
ESRS,"UniCredit__UniCredit_0010__Under its ESRS double materiality assessment, did UniCredit classify the pollution topic as non-material while considering the other environmental themes to be material?",,UniCredit,UniCredit,UniCredit,"Under its ESRS double materiality assessment, did UniCredit classify the pollution topic as non-material while considering the other environmental themes to be material?",UniCredit_0010,UniCredit_0006,UniCredit_0010|UniCredit_0013|UniCredit_0011|UniCredit_0014|UniCredit_0006,0,1.0,mrr_rank1_only,107.144,45.967,107.144,35193,2538,100984,5951
ESRS,"UniCredit__UniCredit_0013__Within its IRO-2 content index, does UniCredit demonstrate coverage of ESRS GOV-5 (risk oversight and internal control framework for sustainability reporting) and indicate the location of that disclosure?",,UniCredit,UniCredit,UniCredit,"Within its IRO-2 content index, does UniCredit demonstrate coverage of ESRS GOV-5 (risk oversight and internal control framework for sustainability reporting) and indicate the location of that disclosure?",UniCredit_0013,UniCredit_0013,UniCredit_0013|UniCredit_0005|UniCredit_0010|UniCredit_0011|UniCredit_0006,1,1.0,both_rank1,168.23,65.049,168.23,32290,4121,103320,10508
ESRS,"UniCredit__UniCredit_0018__For UniCredit’s civil nuclear sector rules, does the disclosure identify which internal body formally endorses the sensitive-sector guidelines and confirm that these rules bind UniCredit S.p.A. and all Group legal entities under the Operational Risk Oversight model?",,UniCredit,UniCredit,UniCredit,"For UniCredit’s civil nuclear sector rules, does the disclosure identify which internal body formally endorses the sensitive-sector guidelines and confirm that these rules bind UniCredit S.p.A. and all Group legal entities under the Operational Risk Oversight model?",UniCredit_0018,UniCredit_0018,UniCredit_0018|UniCredit_0016_intro|UniCredit_0017|UniCredit_0005|UniCredit_0006,1,1.0,both_rank1,208.159,159.656,208.159,94541,8504,167516,11322
ESRS,"UniCredit__UniCredit_0020__For ESRS policy disclosure, does UniCredit expressly state that it will not provide financing for controversial armaments and nuclear weapons within its defence-sector framework?",,UniCredit,UniCredit,UniCredit,"For ESRS policy disclosure, does UniCredit expressly state that it will not provide financing for controversial armaments and nuclear weapons within its defence-sector framework?",UniCredit_0020,UniCredit_0020,UniCredit_0020|UniCredit_0021|UniCredit_0019|UniCredit_0006|UniCredit_0005,1,1.0,both_rank1,183.18,76.3,183.18,42585,3971,144570,8318
ESRS,"UniCredit__UniCredit_0025__For ESRS-consistent disclosures on biodiversity governance, does UniCredit state which stakeholder constituencies informed the development of its Natural Capital and biodiversity statement?",,UniCredit,UniCredit,UniCredit,"For ESRS-consistent disclosures on biodiversity governance, does UniCredit state which stakeholder constituencies informed the development of its Natural Capital and biodiversity statement?",UniCredit_0025,UniCredit_0097,UniCredit_0097|UniCredit_0006|UniCredit_0010|UniCredit_0096,0,,both_fail,336.861,336.861,336.861,134830,18308,134830,18308
ESRS,"UniCredit__UniCredit_0026__Within UniCredit’s ESG Product Guidelines, is each UniCredit legal entity expressly obligated to establish its own procedures to validate the ESG characteristics of deals and products?",,UniCredit,UniCredit,UniCredit,"Within UniCredit’s ESG Product Guidelines, is each UniCredit legal entity expressly obligated to establish its own procedures to validate the ESG characteristics of deals and products?",UniCredit_0026,UniCredit_0005,UniCredit_0005|UniCredit_0006,0,,both_fail,165.706,165.706,165.706,113054,10016,113054,10016
ESRS,"UniCredit__UniCredit_0030__For UniCredit, is there a Group-wide People & Culture policy instrument that applies to all legal entities and foreign branches and is expressly intended to secure regulatory compliance and uniform human resources practices across the Group?",,UniCredit,UniCredit,UniCredit,"For UniCredit, is there a Group-wide People & Culture policy instrument that applies to all legal entities and foreign branches and is expressly intended to secure regulatory compliance and uniform human resources practices across the Group?",UniCredit_0030,UniCredit_0102,UniCredit_0102|UniCredit_0006,0,,both_fail,218.305,218.305,218.305,124873,13193,124873,13193
ESRS,"UniCredit__UniCredit_0031__Within UniCredit, does the internal hiring policy expressly require adherence to applicable employment legislation and regulatory requirements as part of the recruitment framework?",,UniCredit,UniCredit,UniCredit,"Within UniCredit, does the internal hiring policy expressly require adherence to applicable employment legislation and regulatory requirements as part of the recruitment framework?",UniCredit_0031,UniCredit_0102,UniCredit_0102|UniCredit_0006,0,,both_fail,165.449,165.448,165.448,124593,10603,124593,10603
ESRS,"UniCredit__UniCredit_0032__For ESRS policy disclosures on workforce development, does UniCredit specify the organisational coverage of its Training and Education Guidelines, indicating they currently apply to UniCredit S.p.A. and are planned for roll-out to the Group’s legal entities?",,UniCredit,UniCredit,UniCredit,"For ESRS policy disclosures on workforce development, does UniCredit specify the organisational coverage of its Training and Education Guidelines, indicating they currently apply to UniCredit S.p.A. and are planned for roll-out to the Group’s legal entities?",UniCredit_0032,UniCredit_0102,UniCredit_0102,0,,both_fail,86.774,86.774,86.774,47702,5675,47702,5675
ESRS,"UniCredit__UniCredit_0033__Under ESRS expectations for workforce protection, does UniCredit confirm that its anti-harassment framework shields individuals who report misconduct—whether employees or third parties—from retaliatory treatment?",,UniCredit,UniCredit,UniCredit,"Under ESRS expectations for workforce protection, does UniCredit confirm that its anti-harassment framework shields individuals who report misconduct—whether employees or third parties—from retaliatory treatment?",UniCredit_0033,UniCredit_0102,UniCredit_0102|UniCredit_0103,0,,both_fail,129.857,129.856,129.856,70672,9305,70672,9305
ESRS,"UniCredit__UniCredit_0037__For UniCredit’s ESRS-aligned governance disclosures on conduct policies, does the report confirm that the Code of Conduct has formal sign-off at Board level?",,UniCredit,UniCredit,UniCredit,"For UniCredit’s ESRS-aligned governance disclosures on conduct policies, does the report confirm that the Code of Conduct has formal sign-off at Board level?",UniCredit_0037,UniCredit_0005,UniCredit_0037|UniCredit_0005|UniCredit_0036|UniCredit_0038|UniCredit_0115,0,1.0,mrr_rank1_only,124.168,58.792,124.168,37751,4018,123802,8569
ESRS,UniCredit__UniCredit_0038__Has UniCredit designated a specific internal function with responsibility for implementing and updating its group tax strategy policy?,,UniCredit,UniCredit,UniCredit,Has UniCredit designated a specific internal function with responsibility for implementing and updating its group tax strategy policy?,UniCredit_0038,UniCredit_0115,UniCredit_0115|UniCredit_0005|UniCredit_0006,0,,both_fail,148.744,148.744,148.744,121973,8114,121973,8114
ESRS,"UniCredit__UniCredit_0023__Does UniCredit disclose the approving authority, the enterprise-wide scope, and the internal oversight framework for its tobacco sector commitment, as required for governance transparency under ESRS-style policy disclosures?",,UniCredit,UniCredit,UniCredit,"Does UniCredit disclose the approving authority, the enterprise-wide scope, and the internal oversight framework for its tobacco sector commitment, as required for governance transparency under ESRS-style policy disclosures?",UniCredit_0023,UniCredit_0023,UniCredit_0023|UniCredit_0022|UniCredit_0021|UniCredit_0005|UniCredit_0006,1,1.0,both_rank1,135.649,103.409,135.649,86237,8402,159675,10658
ESRS,"UniCredit__UniCredit_0040__Within UniCredit’s anti-bribery and anti-corruption framework, is there a requirement that each UniCredit group legal entity applies the stricter local legal obligations whenever these are more demanding than the policy’s principles?",,UniCredit,UniCredit,UniCredit,"Within UniCredit’s anti-bribery and anti-corruption framework, is there a requirement that each UniCredit group legal entity applies the stricter local legal obligations whenever these are more demanding than the policy’s principles?",UniCredit_0040,UniCredit_0115,UniCredit_0115|UniCredit_0006|UniCredit_0005|UniCredit_0116|UniCredit_0011,0,,both_fail,109.754,32.588,109.754,20664,3380,103675,11198
